"review_id","product_id","price"
"a1793b83150f72ab9da0edcba76457b7","696c39c44288187022347dcb177ac304",63.99
"211fa81a22870cc634265ea85b751e40","5769ef0a239114ac3a854af00df129e4",1680
"2f01e184f6941f28cd62242a0849641f","ab29983671266e9f7c999f8c6ce26541",32.5
"7ff1483079a6bcb4ee154af5ac58e9d6","638882546765f357dc667b5987ceb69d",95.99
"00b49439147c80e6916759355791a8cf","d3a8b40808854363a045f0f4131b0894",113
"737ba42277519cea31dfd91a01c51142","c94d19d021d4a8fbae5a45f904aeea90",103.97
"ac4d6318c243925b2cfb2ddca2decf22","d8cabd83757ecf48a7d2628dee9135c1",189
"f4676280e26780cbf82a1af76b2bc71d","a8f944abeac7d4fc5f2663bd8f22f931",89.9
"c6e5a2349844084ae1ad192942eb5ddf","867dda95bbba37fe56fa288449fa122f",49.9
"5bdcd6ba34699124614ebc5512b4cd05","430f4c8e02bd4e1fe6330c38689b54f3",79.9
"b0991e2673cd0b872a40dac5f44187e8","dbb67791e405873b259e4656bf971246",81.99
"fd9be073525e85fc16af8d3822a99993","88e59749c8b39fd1a9b7458147e0dc62",155.9
"3106ea497d43ca7dab0a730011b645b5","3a362c0e7f9a69276e2d95869a3e143b",110.32
"4bed9658a8def22e4936f98c6a2fa010","b532349fe46b38fbc7bb3914c1bdae07",35
"a53fcd9c342e348dfe3e31276fa06e9e","c1488892604e4ba5cff5b4eb4d595400",38.5
"0c1f99527e7ccc1721f0d5fec8cd26b4","a62e25e09e05e6faf31d90c6ec1aa3d1",105
"0607cc6bc4b9ed40167e174226b38824","f940327804bdcb40342a12c93de069b8",24.97
"09a5c3dfad7af2f1f6c8454edf20263f","d339b523c298009f15d242a3a99392c7",69.99
"55466d420814a65da21f300ba70bcbe8","363218ba55c610b750224f90bdd34be1",79.99
"42ce43f58bb917edfce02a7270925113","f646af315b0f3a597f69213537ca2199",49.9
"ef934cb281e0d78398561e5fc9c3806f","e53e557d5a159f5aa2c5e995dfdf244b",78.9
"cf62f029eb41e10d0fb0bba08bf70ae6","386486367c1f9d4f587a8864ccb6902b",109.9
"d9cd54c5b9e98da8fd824a03403a27da","7d854ab97c64ef9df2bbfaf332765786",64.9
"9f853654157c9872b51a099689306366","09c3a2ea33f044aebffecd6681e00133",66
"01522cb4cb7b06e3b398d4a253217803","368c6c730842d78016ad823897a372db",53.9
"344f357394de6a300fa5a865db21c668","7721582bb750762d81850267d19881c1",59.5
"5aff6798853345590f11e7c4db3fa17a","f74eb9bc847b5e5e906e5e214bb451b8",45.9
"9c291b4a22c80793e518a3c2ef68b3f4","77d1b9fb8d3858f503316105e9ac6c51",18.99
"d0bc707487472e411f18423ec4350cbe","4a351fa3b10c2b78daee983c534c56fd",467
"e5d2115f6c9c479a4f3a97faadf5d2c1","7736ea239e147291f6adb766c992beb1",15.9
"6ff51174df20a9f4ffa8da4700743b01","62c2b9bd44500d0305b1e50e2c9bd34d",19.9
"4994d97624335dd1843253bd47f494e1","955d159d5f3a5d16c3808fcb7705224f",14
"8435a265ff3ec0dfe1ff8defb6c18241","583f158587cdecda3e8bdea694021e39",45
"69bcb02291796af04d8457509f270b4d","53759a2ecddad2bb87a079a1f1519f73",49.9
"90870d0a52a4a15fa8a63b6cd56fa613","a35a9f46dcee0a67c8c7ad8493eb4135",25.52
"6d5ffcc02577938163a0450f04ea8dde","3fdb534dccf5bc9ab0406944b913787d",25
"05525ddf1ceaa6bc041267203a554fef","3c839ed874f2e0444a38bfc8daf5ad5e",161.42
"f3093bf2694b5d92c8ce1165ce5fad0c","8d98dedc3c19de17f1a090195e85d6b6",49.9
"9698d42df6db0373a39ff999ebc09321","96d1c06692244e2fed6e1f9aa9552770",62
"4b93a8cb070e52356357e46e3fa7156f","b7f9e962dba31973edd059ada998d699",60
"9f44239b8be4526385339833fa12f344","d1c11e104455ab36d3e5b7458a9189d2",145
"3168980f6016be8ce12a206ca66a5b89","d1859a58e608b68f4066e0c77e526ef1",38.99
"2f0f01908bca68b300e26067cfacf071","441293f432282ea2ab9c82fe5f0fb875",159
"4752f49c65f0e85be766def8840a0d00","7c55ea4aea1acf1ce11440010f5aa298",399
"6e0b1f8e0de9fc84b3586033d02e333a","3dc95ebe4e59153d4655472acb2c0785",16.9
"9e33b10e6fc3172950394d14b23583db","fad4c004f68304a86535ea71c79cfaa4",69
"c0f4c8301f8c29d6f53d239e194bb4c2","cee96128d25ffe3429e69452233838dd",28.9
"575f8eb047c553ccbb0c7910456f15c3","afeeea6271148ee1bb15173b8187c431",189.9
"e8e666370f959dacaeafbc26247760b0","72172e982e8b92155069e4201c92c0bb",28
"23248eec680be1be287dfc686556be67","99a4788cb24856965c36a24e339b6058",89.9
"7eddc1f788a76f00f6de46a71124e1fb","3a806ac1ab98107febb4ffcf38bc1fac",130
"b44aa4a8fc5d6fde7e26b1a946a095e4","b8c89bc5fa5dc01a5d0e9d7ff0c6ecdb",105.6
"c204a642e10f5e14b3455059600aa8e4","bae8ac5e125a98fe445bc17714104709",139
"95d4f33fe97bc8a4f9d4518307353f29","bffd0cca190f7b0acd504ac212996f4d",215
"59421067f8108c7b8c4a87e0770ed3ea","5f42d57952b7815098979a5c4fa6f82a",110.32
"d51437a43439a146d9bf96b54f1d1d5e","d1c427060a0f73f6b889a5c7c61f2ac4",129
"2133f949ee3cb66ab7270f54013c6690","3a12fe499b9342f78cb827ee18393e7f",39.99
"9325dc8071e925fe198df567ad98a265","bb741dd30a6663863873c51be6c1061c",140.99
"32a951f63db6d40354f96d3357a9eca2","cfb763496d9fc48751a27db4fd02aa2d",49.95
"f2bf4a6225c02391ec9a909b558a96fd","422879e10f46682990de24d770e7f83d",59
"93d67f4f73a38e5903a4f8aee4de462f","a8eed0daf7e2db5e074d2d4f65046946",17.55
"efc15ba9ebc809fba2604db677503367","8fdce6f1db3b75b035989f673164487e",95
"a88607d491fbc4716a8b6e22d89194a1","a19b6951c75da43aad691622dd2f6abe",35
"8ff19d9d5753cd153df2fc6a75178de6","e3af4b7c220aca1535b34416de24dfb7",45.99
"61bb221369ffa0c6b0df900f97c5062b","283dc451ad3918badb976d56ff887289",99.9
"5710a8cfcb822bc6f62ece1753b11786","283dc451ad3918badb976d56ff887289",99.9
"f1a823e2b26158a843a6babd4bbdfea4","87a71ae93900ab55fcf685c8040769b3",12.9
"00d39d8952f26e6bd4b68f24bfefbe6c","a6883f92891e256b926bf8b9c40fbe9f",149
"d81d06e82cd5badc43c09002a5c9dab4","a058bd781185e59b75160f5133afad9b",179.49
"43149f150bda084967871c78a17c7d17","9ed0c78e13f71131885275746cc69687",73.99
"9080215b4f2493f80b6e6878460787d6","4deb009c36a910076a023947a7929201",45.99
"cab77355bbb04d55276d35a2bbcf2d27","b114bf337c0626166abe574eee9e3f32",156.94
"08565136ef319cc93dbe87ea6338b83d","93c285dad77a797cf2193ead6afbe107",65.9
"49520a7b95778eb6d1ef6466c26d7f3e","e3d56b75987accb32f776ba6c710913e",65
"b463b66ba37525658fa149f429bb3cc7","0be487faac01dd57fd7ed17cfbdf2dee",22.9
"d8c091f6a65429d0f636910e8f969aaf","64ea282a67530101b655f890b4ac8e90",23.5
"184daa25c193922889fb2360d9be6005","b791d5d05f0c974d148d358efcd21d84",25.99
"b5e71e87bfbbcd2a826b9610bac99680","87f87c717c93f801e1a62367ce5ff63f",539
"c7b55ccc64b8f96698f588cde60f0134","b0c89945c034268074f5f80b362bda34",29.99
"7b966764bb6f5a4aeeefeab0f6bffb50","5524bbd7c991692980702322aa085419",389.9
"a0be406e5bb269ff36b8c657ff935b3c","3ce21e38e6a3060c20f4e74bdab770c8",63.9
"cfebfb2e92d1d14dfb7652969da0f2f5","b370dd237db6a8a0bd74a6da9e367a80",89.9
"31ccf4fb500b2d3ca77b10041ad0811c","cfb763496d9fc48751a27db4fd02aa2d",49.95
"5f8ed42b9eee8adbd7344caca4ca507e","80df62ce491a20d390c9f69402310f0a",34.9
"671a65bed4c9881a0f90360003fe4c13","ac7e981115ad47f0e051f1b8b97e73b1",27.99
"3388a00080894e49e5299e6880a149e0","eba7488e1c67729f045ab43fac426f2e",249.9
"3324992b38eb4e320e3dfb69bcf7ee57","5f0bdec2fb222061ed8fe52586a5957d",18.99
"454fde65d9047c62b117a52ea5365e5c","211d04c14dd756f5e4dec38c19187fdb",91.3
"7afcfb95a80fca72c90bf4e1d8fe75c8","dcae59c653ba99aebddbd821718e37fe",72
"6b8357a607a21690b7db561a8093fb29","386486367c1f9d4f587a8864ccb6902b",113.57
"7a61381de2e49c6ad740d07279afe7c7","5a6e53c3b4e8684b13388d6aa4afdf12",16.99
"b507219d87f7fb4acc439f11e313a05c","a861d5c0df81a446e7e60ddb33ec0659",498.9
"062f03869a3c7bdbfb7e526be5f4fb60","4f2c53c9a1a7a00a247b351c1fdbed13",21.99
"b6d5bf73ced54e8d5d3aca6d577bab84","7cb2ff3193293db892fd5697aa99a19b",24.9
"d122204d554e857f530b5db68e6d2563","eb2ef5be3d5deff674149b9465d44738",19.9
"30e6903f3556ccf830e022242367ec20","8d9468efb665050bd137607b0c8ce680",37.5
"402c81ecb02dd466b0f299e91d56380d","90aaf7f993470e411207adabf5b998b6",189
"23e8999822026d65f7e9e9030bd98b54","84a5ff7347e4371b23168a1b69f2409d",129.9
"7dc413fa659b6a02a3a4d275972d458c","2d00c3b37b984686777190e2e6e0a7b6",89.9
"6ec710a155a150384c9c1ab40daff614","6f7400c1577bd99fb7c9cd196edb6ae2",99.9
"910f7f863978cf42c85c79c9aaefe353","952ef4ed720bf5d77f42712da90f2f49",62.99
"e4652f1bda612f9a73908f58554f4edd","9d32095f76b97762307e86cfc18dd7a0",49.95
"20e6860f9850ff884ef1f1f32ec777b1","2d27434c710806b971a721da337a112a",39
"465ddd5d473fbdee9a68ed584812db49","f8ea5fcf9c628485e01b9c3cf52728c2",12.99
"58fba994301774191d7fef8f8af5bcd7","42130cd7a981706499a4d337f2f7f621",29.99
"a2b5c44842a2b46bf91fa4860633647e","98190f6a2c3253d07ca86525bb238162",72
"0900865de90bfcc202ce89bba880a987","d8a95ecf1c05b391d216669a9652bcfb",195.9
"5a5d27666e66850f806992e22a04c483","d03e74df1b077535fb82990351bd3cac",28.45
"985dad493ef1e42d5cb6be1daa62f3ee","d5991653e037ccb7af6ed7d94246b249",188.9
"febbc8da6b7bb374b45d631ef56a99c1","4fb3e6ce442ce9c621ea9509e47ac951",105
"eeed3605612f408a2f6ee0f87095a604","5d84f18aa629a66a4e7e0919e414c724",31.99
"e14a30f2ab8b131f684039d00bf9c1e5","71e5d0eb5a5fcc829dc6c1bc1ecac7cf",59.9
"d79d9c6ac6f454d1eff978ce1c0042f3","017692475c1c954ff597feda05131d73",13.99
"28d2afae75d84c94f96d5ffc836d2149","9328c3a5c42ae7b32d53e419f9b93d66",45.8
"eff6e46589c2f6ee04b494b7e9080014","dbfc56759eb2cf348fed10084dd344f7",39.99
"98386842130ddfd82cb17e1f4707e10d","a0265e3673ba47db572b54978126f6ae",269.9
"8269c14daf1a206f45a9194f7d2060aa","815d8a47625751d186ae410a78cb58bc",48.9
"b7ce5a0a606b61681caee5b8cdd3fcbd","a855248349fb73a158bae22b79ae955f",44
"c76267a416d0704fd640673e8c0eeb32","93e6c730cc84ef7cfdd20cdfb2269144",188.48
"26afc2fbc7c9b9b5a6716507932115ee","425cfc055cf3bee60a67ee33dc577c95",23.2
"d18920d1b17d94fa8a70f2569baf3a8d","480be8d20c4b6a7df1eae0f2c17f2db2",34
"12eba5f520c06dd34064bef2d12cc827","3abb0e27cb9374f334c59074d868bcbe",76.9
"ec013a7d5a17eeb21ba80e42c70cf174","e673e90efa65a5409ff4196c038bb5af",129.9
"a8b288904c26a36ecd837ac5b7ceb92b","d2bea3c01e172037caa99b2d138f39d0",22.9
"d9e66d2d25f1b8876dd15e0745fb34cb","eda141a3df363e0374e85007d1b4bc85",159
"d79eb87498a1144743293504a9977ac7","900c2341f3b48dcc07b37f6e9e080b9d",189.9
"53666271054f7c7f2137c1f3fc92a849","f70dd37d94cc7026ca198b9d7574c7bc",51
"fb83e6cb1e56797aacaeb0686c9202b2","2f0ea37228e35c052271f5617038986b",134.99
"eb7ee712ffda46cabfbcbd89d4a910c4","de1eee6c50298db6028af08bd88a702a",49.9
"f5e69a059668d5a91994bb5881059133","36ba42dd187055e1fbe943b2d11430ca",100
"05d49508e8ef4575a2fde920baafdcf4","ce066f4a83649651549d717c9b566816",69.9
"31dd0a63fcea63be7027814aa923bad4","6ef8c8d7d06c5dca94963e77ccd20778",259.99
"af8ca261f6ddef9582607b211da6cf05","e53e557d5a159f5aa2c5e995dfdf244b",94
"be0f4fa76fbfe8c93312828a92aa6f65","928e52a9ad53a294fdcc91bcf59d1751",130
"8b230a1373c6dc4bd867099fda1d7039","d2085f7e0f9533605386960fc7e987ec",12.49
"9ec4d9e3117f57e3a18d7040d2f21e50","32442bee23baee10041f5a964cfcbd15",199.9
"2830cebc81269505af5db71b568b05b2","c1eee16d856657ad280936810ef3d080",69.99
"ac46b0fe470a167ae37f5ae054416e13","ec5b3c8bb77ad22278f6e9d719a83de3",12.9
"e029af05c0d1c348b38caac9ac35905a","6ae3f85f46a37844372252496c77b4d8",212.4
"3c9afba479723cd8aeebc7649665ef6a","98e70aafc39bd58a8a9c4f27593831db",14.99
"66a9e1480d71cc7376202d51275d6c52","4a534b5650f13219a0de4ce5af039d2c",84.95
"beb336ba89a6895623f8837542fbf2f0","a04a2402a7774ba53d10ed2ce29715e3",99.97
"5dfd6a08bff14fc2d65b77dc6786fd55","a7a9c0eede9320acf479daf444835d90",19.9
"9c99e6d2bb0b927f8c64ba4f349f091b","f4f67ccaece962d013a4e1d7dc3a61f7",229.04
"d9ce29c696497061cd2ba51bb4fe9eec","31b8c37adb9572ed34757d9368d987ac",49
"fe7a8e59afcd90e2e28d3e0bbf3c10d6","b89603272c5e7806893eb03712a0b937",29.9
"634a1bdb931379873f0e7526378a838c","3477030902c7c383db840003051d8115",109.9
